user_id,total_logons,after_hours_logons,weekend_logons,failed_logons,total_emails,emails_with_attachments,external_emails,total_http,suspicious_http,total_file,exe_zip_files,after_hours_file_ops,total_device,num_distinct_pcs,unique_http_domains,unique_external_recipients,total_email_megabytes,label,total_actions,after_hours_ratio,weekend_activity_ratio,failed_logon_ratio,attachment_ratio,external_email_ratio,suspicious_file_ratio,suspicious_http_ratio,device_action_ratio,total_suspicious_flags,overall_suspicious_ratio,exfiltration_intensity,activity_intensity,after_hours_file_ratio,domain_diversity,recipient_diversity
IRM0931,1747.0,68.0,450.0,0,4157.0,1697.0,1797.0,45315.0,988.0,2278.0,120.0,9.0,1004.0,2.0,192.0,723.0,119.02458,0,54501.0,0.0389016,0.25743708,0.0,0.40812892,0.43217894,0.052654672,0.021802453,0.018421343,4670.0,0.085684925,0.069520384,54501.0,0.0039491006,0.004236914,0.40211347
IRT0491,692.0,0.0,0.0,0,5019.0,1024.0,1735.0,56052.0,3442.0,0.0,0.0,0.0,0.0,1.0,103.0,744.0,142.76201,0,61763.0,0.0,0.0,0.0,0.20398407,0.34561753,0.0,0.06140617,0.0,6201.0,0.10039829,0.083819054,61763.0,0.0,0.0018375466,0.42857143
IUB0565,468.0,0.0,0.0,0,2057.0,427.0,732.0,22354.0,1004.0,503.0,31.0,0.0,986.0,1.0,181.0,321.0,58.732334,1,26368.0,0.0,0.0,0.0,0.207483,0.35568514,0.061507937,0.044911653,0.037392393,2194.0,0.08320376,0.10322727,26368.0,0.0,0.008096622,0.43792632
IUY0279,987.0,0.0,0.0,0,3030.0,1187.0,1248.0,31140.0,673.0,0.0,0.0,0.0,0.0,3.0,161.0,550.0,86.74478,0,35157.0,0.0,0.0,0.0,0.39161992,0.4117453,0.0,0.021611381,0.0,3108.0,0.08840093,0.054639056,35157.0,0.0,0.005170033,0.4403523
IWM0816,968.0,346.0,0.0,0,3013.0,935.0,769.0,32870.0,1084.0,0.0,0.0,0.0,0.0,1.0,129.0,352.0,86.32694,0,36851.0,0.35706913,0.0,0.0,0.310219,0.25514266,0.0,0.032977395,0.0,3134.0,0.08504287,0.05028221,36851.0,0.0,0.0039244317,0.45714286
IYB0918,692.0,0.0,0.0,0,3024.0,309.0,1308.0,32870.0,2833.0,0.0,0.0,0.0,0.0,1.0,129.0,542.0,87.1933,0,36586.0,0.0,0.0,0.0,0.102148764,0.43239668,0.0,0.08618539,0.0,4450.0,0.1216279,0.11318228,36586.0,0.0,0.0039244317,0.41405654
JAD0609,876.0,0.0,0.0,0,4968.0,1972.0,1708.0,56052.0,7422.0,0.0,0.0,0.0,0.0,3.0,156.0,742.0,140.95619,0,61896.0,0.0,0.0,0.0,0.39686054,0.34373114,0.0,0.13241039,0.0,11102.0,0.17936249,0.14750311,61896.0,0.0,0.0027830803,0.43417203
JAJ0849,1465.0,56.0,296.0,0,427.0,132.0,174.0,4420.0,121.0,0.0,0.0,0.0,0.0,3.0,125.0,115.0,12.371537,0,6312.0,0.038199183,0.20190996,0.0,0.3084112,0.40654206,0.0,0.027369373,0.0,483.0,0.07650879,0.046728972,6312.0,0.0,0.028274147,0.6571429
JAM0382,692.0,0.0,0.0,0,2998.0,604.0,1230.0,32870.0,2515.0,0.0,0.0,0.0,0.0,1.0,147.0,518.0,85.941124,0,36560.0,0.0,0.0,0.0,0.20140047,0.4101367,0.0,0.07651121,0.0,4349.0,0.11895189,0.10243155,36560.0,0.0,0.004472027,0.4207961
JAV0361,2768.0,1353.0,0.0,0,3659.0,749.0,1402.0,39377.0,2072.0,0.0,0.0,0.0,0.0,625.0,193.0,626.0,104.75832,0,45804.0,0.48862407,0.0,0.0,0.20464481,0.3830601,0.0,0.052618213,0.0,5576.0,0.121733434,0.07584325,45804.0,0.0,0.004901214,0.44618675
JBD0616,1002.0,0.0,0.0,0,5030.0,1530.0,2104.0,56052.0,7510.0,339.0,17.0,0.0,5968.0,2.0,209.0,906.0,143.33237,0,68391.0,0.0,0.0,0.0,0.3041145,0.4182071,0.05,0.13398033,0.08726167,11161.0,0.1631916,0.22783366,68391.0,0.0,0.003728614,0.4304038
JBM0350,868.0,112.0,10.0,0,4752.0,488.0,1780.0,49478.0,2799.0,0.0,0.0,0.0,0.0,3.0,191.0,797.0,136.25272,0,55098.0,0.12888378,0.0115074795,0.0,0.102671996,0.3745003,0.0,0.056569453,0.0,5179.0,0.093994446,0.08310495,55098.0,0.0,0.0038602236,0.4475014
JCC0225,2750.0,1278.0,0.0,0,3708.0,0.0,1573.0,39408.0,7605.0,0.0,0.0,0.0,0.0,639.0,163.0,648.0,105.87212,0,45866.0,0.46455833,0.0,0.0,0.0,0.42410353,0.0,0.19297622,0.0,10456.0,0.22796346,0.20010029,45866.0,0.0,0.004136111,0.41168997
JCG0316,1203.0,0.0,0.0,0,4986.0,1491.0,2198.0,56052.0,6179.0,2161.0,137.0,0.0,1387.0,2.0,209.0,961.0,142.413,0,65789.0,0.0,0.0,0.0,0.29897735,0.44074595,0.063367255,0.11023495,0.021082232,10005.0,0.15207478,0.14841162,65789.0,0.0,0.003728614,0.43701681
JCR0172,1130.0,0.0,153.0,0,5926.0,1803.0,2280.0,65934.0,5282.0,406.0,26.0,0.0,338.0,1.0,148.0,972.0,169.69223,0,73734.0,0.0,0.13527851,0.0,0.30420113,0.38468027,0.06388206,0.0801092,0.004583983,9391.0,0.12736149,0.10714044,73734.0,0.0,0.0022446348,0.4261289
JCR0289,692.0,0.0,0.0,0,338.0,43.0,144.0,3460.0,108.0,0.0,0.0,0.0,0.0,1.0,102.0,83.0,9.740545,0,4490.0,0.0,0.0,0.0,0.12684366,0.42477876,0.0,0.031204853,0.0,295.0,0.065686926,0.056112226,4490.0,0.0,0.02947125,0.5724138
JCR0770,692.0,0.0,0.0,0,1003.0,410.0,397.0,10034.0,1417.0,0.0,0.0,0.0,0.0,1.0,115.0,225.0,28.249676,0,11729.0,0.0,0.0,0.0,0.40836653,0.39541832,0.0,0.14120577,0.0,2224.0,0.18959932,0.1546462,11729.0,0.0,0.011459891,0.56532663
JCR0921,692.0,0.0,0.0,0,3040.0,595.0,1344.0,32870.0,3919.0,0.0,0.0,0.0,0.0,1.0,185.0,577.0,87.42374,0,36602.0,0.0,0.0,0.0,0.19565932,0.4419599,0.0,0.11922363,0.0,5858.0,0.16004153,0.14378603,36602.0,0.0,0.005628061,0.4289963
JCV0245,692.0,0.0,0.0,0,3039.0,305.0,1271.0,32870.0,2643.0,0.0,0.0,0.0,0.0,1.0,178.0,559.0,87.667015,0,36601.0,0.0,0.0,0.0,0.100328945,0.4180921,0.0,0.08040522,0.0,4219.0,0.11526693,0.10693405,36601.0,0.0,0.0054151076,0.4394654
JCW0858,692.0,0.0,0.0,0,4981.0,522.0,2261.0,56052.0,5048.0,0.0,0.0,0.0,0.0,1.0,219.0,987.0,143.07776,0,61725.0,0.0,0.0,0.0,0.104777195,0.4538338,0.0,0.09005763,0.0,7831.0,0.12686712,0.11841039,61725.0,0.0,0.0039070165,0.43633953
JDB0169,966.0,0.0,0.0,0,4657.0,476.0,1820.0,56052.0,5148.0,7791.0,441.0,0.0,5464.0,1.0,197.0,816.0,133.64267,0,74930.0,0.0,0.0,0.0,0.10218978,0.39072564,0.05659651,0.09184165,0.07292042,7885.0,0.105230145,0.16591264,74930.0,0.0,0.0035145308,0.44810542
JDC0030,1406.0,0.0,368.0,0,5071.0,2006.0,2700.0,54378.0,2542.0,724.0,44.0,0.0,380.0,3.0,255.0,641.0,144.86215,0,61959.0,0.0,0.26154938,0.0,0.39550474,0.5323344,0.060689654,0.046745986,0.006132989,7292.0,0.117688835,0.09073596,61959.0,0.0,0.00468931,0.23731951
JDF0593,1313.0,89.0,68.0,0,351.0,45.0,92.0,3670.0,23.0,403.0,28.0,1.0,6296.0,3.0,86.0,73.0,10.138619,0,12033.0,0.06773212,0.05175038,0.0,0.1278409,0.26136363,0.06930693,0.0062653227,0.5231843,277.0,0.023018116,0.5327406,12033.0,0.0024752475,0.023426859,0.78494626
JER0404,692.0,0.0,0.0,0,3022.0,0.0,1073.0,32870.0,1301.0,0.0,0.0,0.0,0.0,1.0,150.0,444.0,86.40471,0,36584.0,0.0,0.0,0.0,0.0,0.35494542,0.0,0.03957896,0.0,2374.0,0.06488998,0.06488998,36584.0,0.0,0.004563293,0.41340783
JFC0557,961.0,0.0,0.0,0,3002.0,1180.0,1020.0,32870.0,1192.0,2839.0,194.0,0.0,2785.0,1.0,107.0,412.0,86.63575,0,42457.0,0.0,0.0,0.0,0.3929404,0.33966035,0.06830986,0.036262967,0.06559423,3586.0,0.08445994,0.117692776,42457.0,0.0,0.003255149,0.40352595
JFC0757,692.0,0.0,0.0,0,1056.0,0.0,440.0,10034.0,1393.0,0.0,0.0,0.0,0.0,1.0,163.0,245.0,30.031073,0,11782.0,0.0,0.0,0.0,0.0,0.41627246,0.0,0.13881415,0.0,1833.0,0.1555631,0.1555631,11782.0,0.0,0.016243149,0.5555556
JGM0934,970.0,0.0,0.0,0,3017.0,1208.0,1404.0,32870.0,1750.0,0.0,0.0,0.0,0.0,1.0,225.0,600.0,86.74382,0,36857.0,0.0,0.0,0.0,0.40026507,0.46520874,0.0,0.053238418,0.0,4362.0,0.11834609,0.085571654,36857.0,0.0,0.006844939,0.42704627
JGT0221,1172.0,570.0,0.0,0,1452.0,276.0,694.0,15438.0,1639.0,1.0,1.0,0.0,4.0,368.0,204.0,337.0,41.42528,1,18067.0,0.4859335,0.0,0.0,0.18995182,0.4776325,0.5,0.106159724,0.00022138588,3180.0,0.17600177,0.1293447,18067.0,0.0,0.013213291,0.4848921
JHP0583,1391.0,65.0,183.0,0,390.0,153.0,138.0,4020.0,17.0,1589.0,101.0,11.0,1629.0,3.0,81.0,101.0,11.359581,0,9019.0,0.046695404,0.13146552,0.0,0.39130434,0.3529412,0.06352201,0.004227804,0.18059868,474.0,0.052549887,0.19778271,9019.0,0.006918239,0.020144243,0.7266187
JIG0128,692.0,0.0,0.0,0,3030.0,0.0,1174.0,32775.0,1517.0,0.0,0.0,0.0,0.0,1.0,167.0,445.0,86.338776,0,36497.0,0.0,0.0,0.0,0.0,0.38733092,0.0,0.046283867,0.0,2691.0,0.07373007,0.07373007,36497.0,0.0,0.0050951918,0.3787234
JIM0095,692.0,0.0,0.0,0,3677.0,401.0,1425.0,39444.0,2794.0,0.0,0.0,0.0,0.0,1.0,166.0,599.0,106.125,0,43813.0,0.0,0.0,0.0,0.10902665,0.38743883,0.0,0.070832804,0.0,4620.0,0.10544575,0.09629342,43813.0,0.0,0.0042083915,0.4200561
JJB0127,692.0,0.0,0.0,0,2973.0,0.0,977.0,32870.0,1948.0,0.0,0.0,0.0,0.0,1.0,153.0,403.0,84.689255,0,36535.0,0.0,0.0,0.0,0.0,0.32851377,0.0,0.059261963,0.0,2925.0,0.08005802,0.08005802,36535.0,0.0,0.004654559,0.41206545
JJB0700,742.0,0.0,0.0,0,337.0,129.0,135.0,3460.0,230.0,0.0,0.0,0.0,0.0,2.0,78.0,94.0,9.700666,0,4539.0,0.0,0.0,0.0,0.3816568,0.39940828,0.0,0.06645478,0.0,494.0,0.108810574,0.08039647,4539.0,0.0,0.022536838,0.6911765
JJH0292,1042.0,0.0,6.0,0,339.0,100.0,136.0,3520.0,120.0,0.0,0.0,0.0,0.0,3.0,131.0,101.0,9.736654,0,4901.0,0.0,0.0057526366,0.0,0.29411766,0.4,0.0,0.034081228,0.0,356.0,0.07262342,0.05222358,4901.0,0.0,0.03720534,0.73722625
JJH0613,1147.0,0.0,0.0,0,5027.0,1978.0,1760.0,56052.0,4892.0,1641.0,98.0,0.0,2095.0,2.0,168.0,803.0,144.35765,0,65962.0,0.0,0.0,0.0,0.39339697,0.35003978,0.05968331,0.087274544,0.03176023,8728.0,0.1323166,0.13260464,65962.0,0.0,0.0029971635,0.4559909
JJM0203,686.0,0.0,0.0,0,1876.0,722.0,657.0,20181.0,2054.0,425.0,26.0,0.0,854.0,2.0,160.0,222.0,53.35551,1,24022.0,0.0,0.0,0.0,0.38465637,0.35002664,0.061032865,0.10177386,0.035549264,3459.0,0.14398701,0.14839946,24022.0,0.0,0.007927856,0.337386
JKB0126,691.0,0.0,0.0,0,3024.0,0.0,1360.0,32870.0,827.0,0.0,0.0,0.0,0.0,1.0,184.0,503.0,86.429855,0,36585.0,0.0,0.0,0.0,0.0,0.44958678,0.0,0.025158955,0.0,2187.0,0.059776966,0.059776966,36585.0,0.0,0.0055976394,0.3695812
JKF0465,840.0,0.0,128.0,0,403.0,47.0,149.0,4200.0,44.0,0.0,0.0,0.0,0.0,1.0,95.0,100.0,11.716674,0,5443.0,0.0,0.15219976,0.0,0.116336636,0.36881188,0.0,0.0104736965,0.0,240.0,0.04408523,0.035451874,5443.0,0.0,0.022613663,0.6666667
JKJ0698,943.0,0.0,204.0,0,429.0,55.0,174.0,4420.0,195.0,0.0,0.0,0.0,0.0,31.0,107.0,122.0,12.438866,0,5792.0,0.0,0.21610169,0.0,0.12790698,0.40465117,0.0,0.044107668,0.0,424.0,0.073191784,0.06369757,5792.0,0.0,0.024202669,0.69714284
JKM0303,692.0,0.0,0.0,0,330.0,77.0,142.0,3450.0,409.0,0.0,0.0,0.0,0.0,1.0,114.0,93.0,9.332249,0,4472.0,0.0,0.0,0.0,0.2326284,0.42900303,0.0,0.11851637,0.0,628.0,0.14039794,0.12318355,4472.0,0.0,0.033033904,0.6503497
JLM0364,2628.0,1268.0,0.0,0,3537.0,366.0,1055.0,38165.0,4176.0,1.0,1.0,0.0,4.0,598.0,161.0,482.0,100.857346,1,44335.0,0.48231268,0.0,0.0,0.10344828,0.29819107,0.5,0.10941676,9.0220135e-05,6866.0,0.15486287,0.1180756,44335.0,0.0,0.0042184144,0.4564394
JLW0053,692.0,0.0,0.0,0,4717.0,0.0,1322.0,49478.0,1741.0,0.0,0.0,0.0,0.0,1.0,98.0,613.0,133.8422,0,54887.0,0.0,0.0,0.0,0.0,0.28020346,0.0,0.035186645,0.0,3063.0,0.055804547,0.055804547,54887.0,0.0,0.0019806384,0.46334088
JMB0308,314.0,6.0,0.0,0,2203.0,452.0,930.0,24789.0,3792.0,10.0,0.0,3.0,16.0,1.0,118.0,445.0,63.548317,1,27332.0,0.01904762,0.0,0.0,0.20508167,0.4219601,0.0,0.1529649,0.00058537297,5180.0,0.1895145,0.17334358,27332.0,0.27272728,0.004759984,0.47798067
JMC0925,1284.0,87.0,10.0,0,3372.0,1347.0,1013.0,32870.0,5178.0,0.0,0.0,0.0,0.0,5.0,103.0,421.0,95.65356,0,37526.0,0.06770428,0.007782101,0.0,0.39934775,0.3003261,0.0,0.15752487,0.0,7625.0,0.20318703,0.16497456,37526.0,0.0,0.003133461,0.4151874
JMD0520,1127.0,35.0,4.0,0,1009.0,301.0,329.0,10034.0,326.0,1893.0,128.0,20.0,1315.0,36.0,99.0,198.0,28.700003,0,15378.0,0.03102837,0.0035460992,0.0,0.2980198,0.32574257,0.06758184,0.032486297,0.08550621,1119.0,0.07276156,0.12809676,15378.0,0.010559662,0.009865471,0.6
JMH0543,632.0,0.0,0.0,0,2003.0,207.0,514.0,21660.0,1580.0,0.0,0.0,0.0,0.0,1.0,70.0,237.0,56.86658,0,24295.0,0.0,0.0,0.0,0.10329341,0.256487,0.0,0.07294215,0.0,2301.0,0.094706945,0.08618703,24295.0,0.0,0.0032316144,0.46019417
JMK0099,1200.0,0.0,0.0,0,2989.0,906.0,1571.0,32870.0,1099.0,555.0,34.0,0.0,279.0,3.0,230.0,674.0,85.53264,0,37893.0,0.0,0.0,0.0,0.30301005,0.52541804,0.06115108,0.033433724,0.0073626433,3610.0,0.09526574,0.07782235,37893.0,0.0,0.006997049,0.42875317
JML0909,967.0,0.0,0.0,0,1010.0,425.0,436.0,10034.0,363.0,0.0,0.0,0.0,0.0,1.0,144.0,230.0,28.845415,0,12011.0,0.0,0.0,0.0,0.42037585,0.43125618,0.0,0.036173392,0.0,1224.0,0.101898104,0.06651682,12011.0,0.0,0.014349775,0.5263158
JMW0638,692.0,346.0,0.0,0,1007.0,207.0,362.0,10034.0,103.0,0.0,0.0,0.0,0.0,1.0,83.0,202.0,28.515142,0,11733.0,0.4992785,0.0,0.0,0.20535715,0.35912699,0.0,0.010264075,0.0,1018.0,0.08675644,0.03962843,11733.0,0.0,0.008271052,0.55647385
JNA0559,691.0,0.0,0.0,0,3020.0,0.0,1398.0,32870.0,781.0,0.0,0.0,0.0,0.0,1.0,239.0,593.0,86.33742,0,36581.0,0.0,0.0,0.0,0.0,0.4627607,0.0,0.023759546,0.0,2179.0,0.059564814,0.059564814,36581.0,0.0,0.0072708465,0.4238742
JNJ0556,691.0,0.0,0.0,0,3009.0,901.0,1296.0,32870.0,3007.0,7977.0,449.0,0.0,5995.0,1.0,202.0,553.0,85.38598,0,50542.0,0.0,0.0,0.0,0.29933554,0.4305648,0.05627977,0.09147881,0.11861187,5653.0,0.11184536,0.2037473,50542.0,0.0,0.006145234,0.42636853
JOL0024,692.0,0.0,0.0,0,3640.0,725.0,1099.0,39330.0,2690.0,0.0,0.0,0.0,0.0,1.0,57.0,385.0,104.70781,0,43662.0,0.0,0.0,0.0,0.19912112,0.30184016,0.0,0.068393886,0.0,4514.0,0.10338273,0.086778276,43662.0,0.0,0.0014492385,0.35
JOM0750,692.0,0.0,0.0,0,5045.0,0.0,2362.0,56052.0,1235.0,0.0,0.0,0.0,0.0,1.0,212.0,1061.0,143.30853,0,61789.0,0.0,0.0,0.0,0.0,0.46809354,0.0,0.02203272,0.0,3597.0,0.058213305,0.058213305,61789.0,0.0,0.0037821347,0.4490055
JPA0667,692.0,0.0,0.0,0,2980.0,1193.0,1156.0,32870.0,1167.0,0.0,0.0,0.0,0.0,1.0,176.0,484.0,85.42215,0,36542.0,0.0,0.0,0.0,0.40020126,0.38778934,0.0,0.03550242,0.0,3516.0,0.09621542,0.06356895,36542.0,0.0,0.005354264,0.41832325
JPW0741,692.0,0.0,0.0,0,4984.0,0.0,1605.0,56052.0,4814.0,0.0,0.0,0.0,0.0,1.0,127.0,734.0,143.41425,0,61728.0,0.0,0.0,0.0,0.0,0.3219659,0.0,0.08588301,0.0,6419.0,0.10398678,0.10398678,61728.0,0.0,0.0022657127,0.4570361
JRF0835,692.0,0.0,0.0,0,339.0,75.0,147.0,3460.0,40.0,0.0,0.0,0.0,0.0,1.0,157.0,103.0,9.697538,0,4491.0,0.0,0.0,0.0,0.22058824,0.43235293,0.0,0.011557354,0.0,262.0,0.058325913,0.041629564,4491.0,0.0,0.04536261,0.6959459
JRG0207,574.0,6.0,1.0,0,3842.0,748.0,1027.0,40185.0,637.0,27.0,2.0,25.0,46.0,1.0,99.0,432.0,109.94328,1,44674.0,0.010434783,0.0017391305,0.0,0.19463961,0.26723912,0.071428575,0.01585129,0.0010296586,2420.0,0.054169,0.03827644,44674.0,0.89285713,0.0024635445,0.42023346
JRH0455,110.0,0.0,0.0,0,51.0,3.0,22.0,550.0,18.0,0.0,0.0,0.0,0.0,1.0,55.0,21.0,1.4671202,0,711.0,0.0,0.0,0.0,0.057692308,0.42307693,0.0,0.032667875,0.0,43.0,0.06039326,0.056179777,711.0,0.0,0.09981851,0.9130435
JRL0574,692.0,0.0,0.0,0,331.0,0.0,141.0,3450.0,204.0,0.0,0.0,0.0,0.0,1.0,151.0,96.0,9.835726,0,4473.0,0.0,0.0,0.0,0.0,0.4246988,0.0,0.0591133,0.0,345.0,0.077112205,0.077112205,4473.0,0.0,0.043755434,0.6760563
JRS0362,2776.0,1327.0,0.0,0,3689.0,0.0,1121.0,39444.0,3287.0,0.0,0.0,0.0,0.0,636.0,134.0,497.0,104.85549,0,45909.0,0.4778538,0.0,0.0,0.0,0.30379403,0.0,0.08333122,0.0,5735.0,0.12491832,0.09601394,45909.0,0.0,0.0033971353,0.442959
JSA0775,692.0,0.0,0.0,0,991.0,400.0,547.0,10034.0,1129.0,0.0,0.0,0.0,0.0,1.0,229.0,290.0,28.279793,0,11717.0,0.0,0.0,0.0,0.4032258,0.5514113,0.0,0.112506226,0.0,2076.0,0.17716333,0.14302783,11717.0,0.0,0.02282013,0.5291971
JSH0330,692.0,0.0,0.0,0,1049.0,92.0,443.0,10034.0,1712.0,0.0,0.0,0.0,0.0,1.0,122.0,251.0,29.560863,0,11775.0,0.0,0.0,0.0,0.08761905,0.42190477,0.0,0.17060289,0.0,2247.0,0.19081183,0.18299933,11775.0,0.0,0.012157449,0.5653153
JTM0223,1378.0,556.0,0.0,0,1489.0,591.0,691.0,16026.0,1517.0,1.0,1.0,0.0,4.0,361.0,178.0,325.0,43.30682,1,18898.0,0.40319073,0.0,0.0,0.3966443,0.46375838,0.5,0.09465277,0.00021165141,3356.0,0.17757553,0.11704323,18898.0,0.0,0.011106258,0.4696532
JTS0389,846.0,0.0,0.0,0,3335.0,324.0,1528.0,32870.0,1638.0,376.0,24.0,0.0,270.0,3.0,168.0,633.0,95.346436,0,37697.0,0.0,0.0,0.0,0.097122304,0.45803356,0.06366048,0.04983116,0.0071621835,3514.0,0.0932145,0.09114542,37697.0,0.0,0.005110888,0.41399607
JXH0493,692.0,0.0,0.0,0,5008.0,538.0,2311.0,56052.0,2271.0,0.0,0.0,0.0,0.0,1.0,141.0,989.0,141.63902,0,61752.0,0.0,0.0,0.0,0.10740667,0.46136954,0.0,0.040515225,0.0,5120.0,0.082910955,0.07419883,61752.0,0.0,0.0025154764,0.42776817
JZD0888,692.0,0.0,0.0,0,996.0,0.0,285.0,10034.0,268.0,0.0,0.0,0.0,0.0,1.0,80.0,163.0,28.75431,0,11722.0,0.0,0.0,0.0,0.0,0.28585756,0.0,0.026706528,0.0,553.0,0.047172226,0.047172226,11722.0,0.0,0.007972098,0.5699301
KAC0124,692.0,0.0,0.0,0,3058.0,0.0,1233.0,32870.0,428.0,0.0,0.0,0.0,0.0,1.0,162.0,484.0,87.22534,0,36620.0,0.0,0.0,0.0,0.0,0.4030729,0.0,0.013020596,0.0,1661.0,0.04535649,0.04535649,36620.0,0.0,0.0049283565,0.3922204
KAL0395,692.0,0.0,0.0,0,3021.0,632.0,831.0,32775.0,152.0,0.0,0.0,0.0,0.0,1.0,117.0,367.0,86.28461,0,36488.0,0.0,0.0,0.0,0.20913303,0.27498347,0.0,0.00463754,0.0,1615.0,0.044259913,0.026939625,36488.0,0.0,0.0035696852,0.44110578
KAT0270,692.0,0.0,0.0,0,3045.0,1226.0,1581.0,32870.0,1110.0,0.0,0.0,0.0,0.0,1.0,218.0,684.0,87.31049,0,36607.0,0.0,0.0,0.0,0.4024951,0.51904136,0.0,0.033768367,0.0,3917.0,0.10699847,0.07350852,36607.0,0.0,0.006631986,0.4323641
KAT0489,692.0,0.0,0.0,0,5023.0,2013.0,1595.0,56052.0,3394.0,0.0,0.0,0.0,0.0,1.0,116.0,711.0,144.02878,0,61767.0,0.0,0.0,0.0,0.40067676,0.31747612,0.0,0.060549837,0.0,7002.0,0.11335967,0.08076998,61767.0,0.0,0.00206947,0.44548872
KBB0189,692.0,0.0,0.0,0,3719.0,785.0,1470.0,39444.0,3429.0,0.0,0.0,0.0,0.0,1.0,139.0,399.0,106.25536,0,43855.0,0.0,0.0,0.0,0.21102151,0.3951613,0.0,0.08693117,0.0,5684.0,0.12960598,0.111706495,43855.0,0.0,0.0035238941,0.27124405
KBC0054,692.0,0.0,0.0,0,2980.0,0.0,759.0,32870.0,882.0,0.0,0.0,0.0,0.0,1.0,135.0,352.0,85.346085,0,36542.0,0.0,0.0,0.0,0.0,0.25461254,0.0,0.026832161,0.0,1641.0,0.044906,0.044906,36542.0,0.0,0.0041069635,0.4631579
KBG0549,1019.0,0.0,0.0,0,3365.0,1009.0,1803.0,32870.0,1258.0,377.0,25.0,0.0,216.0,3.0,233.0,691.0,95.5044,0,37847.0,0.0,0.0,0.0,0.29976234,0.5356506,0.06613757,0.038270816,0.0057070386,4095.0,0.10819594,0.086583175,37847.0,0.0,0.0070883147,0.3830377
KBL0260,692.0,0.0,0.0,0,3014.0,0.0,1565.0,32870.0,1315.0,0.0,0.0,0.0,0.0,1.0,179.0,639.0,86.888466,0,36576.0,0.0,0.0,0.0,0.0,0.5190713,0.0,0.040004868,0.0,2880.0,0.078738004,0.078738004,36576.0,0.0,0.0054455297,0.40804598
KBP0008,1197.0,0.0,0.0,0,9145.0,2775.0,4500.0,103800.0,4132.0,0.0,0.0,0.0,0.0,2.0,222.0,1373.0,261.0073,0,114142.0,0.0,0.0,0.0,0.30341133,0.49201837,0.0,0.03980694,0.0,11407.0,0.099936046,0.075624436,114142.0,0.0,0.0021387078,0.3050433
KBS0874,962.0,0.0,0.0,0,5062.0,2013.0,2147.0,56052.0,6889.0,0.0,0.0,0.0,0.0,1.0,173.0,932.0,144.59274,0,62076.0,0.0,0.0,0.0,0.39759037,0.4240569,0.0,0.12290154,0.0,11049.0,0.17798863,0.14556116,62076.0,0.0,0.0030863646,0.43389198
KCB0815,971.0,346.0,0.0,0,3061.0,331.0,1120.0,32870.0,966.0,0.0,0.0,0.0,0.0,1.0,167.0,495.0,87.10779,0,36902.0,0.35596707,0.0,0.0,0.10809928,0.365774,0.0,0.029387606,0.0,2763.0,0.074871965,0.05652657,36902.0,0.0,0.005080466,0.44157
KCF0045,2780.0,1311.0,0.0,0,3654.0,739.0,1231.0,39209.0,5511.0,0.0,0.0,0.0,0.0,640.0,123.0,526.0,104.42564,0,45643.0,0.47141317,0.0,0.0,0.20218879,0.3367989,0.0,0.14055088,0.0,8792.0,0.19262116,0.14770836,45643.0,0.0,0.003136955,0.42694804
KCO0122,1161.0,435.0,14.0,0,3033.0,892.0,1541.0,32870.0,1419.0,1593.0,80.0,163.0,1404.0,2.0,210.0,550.0,86.59983,0,40061.0,0.37435457,0.012048192,0.0,0.2940013,0.5079104,0.050188206,0.04316875,0.03504568,4367.0,0.10900604,0.108931154,40061.0,0.102258466,0.00638861,0.35667965
KCS0173,1098.0,0.0,0.0,0,4679.0,1893.0,1384.0,52938.0,5681.0,260.0,13.0,0.0,714.0,3.0,139.0,621.0,133.3889,0,59689.0,0.0,0.0,0.0,0.4044872,0.2957265,0.049808428,0.10731219,0.011961803,8971.0,0.15029319,0.13032334,59689.0,0.0,0.0026256635,0.44837546
KDS0349,692.0,0.0,0.0,0,4745.0,0.0,2277.0,49478.0,2718.0,0.0,0.0,0.0,0.0,1.0,218.0,964.0,135.11182,0,54915.0,0.0,0.0,0.0,0.0,0.47977245,0.0,0.054932397,0.0,4995.0,0.0909571,0.0909571,54915.0,0.0,0.0044059097,0.42317823
KDT0346,968.0,0.0,0.0,0,1003.0,410.0,305.0,10034.0,1789.0,0.0,0.0,0.0,0.0,1.0,92.0,175.0,28.23016,0,12005.0,0.0,0.0,0.0,0.40836653,0.30378485,0.0,0.17827603,0.0,2504.0,0.20856239,0.17441279,12005.0,0.0,0.009167912,0.5718954
KES0729,998.0,0.0,0.0,0,5014.0,1501.0,1617.0,56052.0,1268.0,0.0,0.0,0.0,0.0,3.0,116.0,738.0,143.05162,0,62064.0,0.0,0.0,0.0,0.2993021,0.3224327,0.0,0.022621447,0.0,4386.0,0.07066785,0.046483524,62064.0,0.0,0.00206947,0.45611867
KJA0152,692.0,0.0,0.0,0,3687.0,0.0,1732.0,39444.0,1970.0,0.0,0.0,0.0,0.0,1.0,184.0,437.0,105.9012,0,43823.0,0.0,0.0,0.0,0.0,0.46963122,0.0,0.04994296,0.0,3702.0,0.08447426,0.08447426,43823.0,0.0,0.004664723,0.2521639
